Episode 328	Average Score: -10.89 	steps: 137505.00
Episode 329	Average Score: -7.38 	steps: 137651.00
Episode 330	Average Score: -6.68 	steps: 138651.00
Episode 331	Average Score: -5.83 	steps: 139439.00
Episode 332	Average Score: -6.40 	steps: 140439.00
Episode 333	Average Score: -5.20 	steps: 141202.00
Episode 334	Average Score: -4.47 	steps: 142202.00
Episode 335	Average Score: -2.91 	steps: 142564.00
Episode 336	Average Score: -1.49 	steps: 143564.00
Episode 337	Average Score: -3.65 	steps: 144564.00
Episode 338	Average Score: -2.95 	steps: 145564.00
Episode 339	Average Score: -1.75 	steps: 146564.00
Episode 340	Average Score: -1.82 	steps: 147203.00
Episode 341	Average Score: -1.84 	steps: 148203.00
Episode 342	Average Score: -1.06 	steps: 149203.00
Episode 343	Average Score: -0.48 	steps: 150203.00
Episode 344	Average Score: 0.56 	steps: 151203.00
Episode 345	Average Score: 1.84 	steps: 152093.00
Episode 346	Average Score: 2.94 	steps: 153093.00
Episode 347	Average Score: 2.94 	steps: 154093.00
Episode 348	Average Score: 5.33 	steps: 154823.00
Episode 349	Average Score: 4.75 	steps: 155823.00
Episode 350	Average Score: 6.54 	steps: 156679.00
Episode 351	Average Score: 6.35 	steps: 157679.00
Episode 352	Average Score: 6.53 	steps: 157783.00
Episode 353	Average Score: 6.82 	steps: 158783.00
Episode 354	Average Score: 6.92 	steps: 159783.00
Episode 355	Average Score: 7.28 	steps: 159900.00
Episode 356	Average Score: 9.12 	steps: 160616.00
Episode 357	Average Score: 9.58 	steps: 161616.00
Episode 358	Average Score: 9.04 	steps: 162616.00
Episode 359	Average Score: 8.75 	steps: 163616.00
Episode 360	Average Score: 8.61 	steps: 164616.00
Episode 361	Average Score: 8.44 	steps: 165616.00
Episode 362	Average Score: 8.42 	steps: 165741.00
Episode 363	Average Score: 8.25 	steps: 166741.00
Episode 364	Average Score: 10.43 	steps: 167405.00
Episode 365	Average Score: 11.92 	steps: 168405.00
Episode 366	Average Score: 12.61 	steps: 168863.00
Episode 367	Average Score: 12.44 	steps: 169863.00
Episode 368	Average Score: 13.83 	steps: 170863.00
Episode 369	Average Score: 14.38 	steps: 171863.00
Episode 370	Average Score: 16.42 	steps: 172863.00
Episode 371	Average Score: 15.62 	steps: 173863.00
Episode 372	Average Score: 16.58 	steps: 174473.00
Episode 373	Average Score: 16.06 	steps: 175473.00
Episode 374	Average Score: 18.06 	steps: 176170.00
Episode 375	Average Score: 18.07 	steps: 177170.00
Episode 376	Average Score: 18.26 	steps: 178170.00
Episode 377	Average Score: 19.04 	steps: 179170.00
Episode 378	Average Score: 20.14 	steps: 180170.00
Episode 379	Average Score: 20.07 	steps: 180422.00
Episode 380	Average Score: 22.26 	steps: 181054.00
Episode 381	Average Score: 23.25 	steps: 182054.00
Episode 382	Average Score: 23.43 	steps: 183054.00
Episode 383	Average Score: 23.47 	steps: 184054.00
Episode 384	Average Score: 22.77 	steps: 185054.00
Episode 385	Average Score: 25.70 	steps: 185467.00
Episode 386	Average Score: 26.19 	steps: 186467.00
Episode 387	Average Score: 26.15 	steps: 187467.00
Episode 388	Average Score: 27.75 	steps: 188393.00
Episode 389	Average Score: 27.08 	steps: 189393.00
Episode 390	Average Score: 26.68 	steps: 189750.00
Episode 391	Average Score: 26.61 	steps: 190750.00
Episode 392	Average Score: 28.74 	steps: 191619.00
Episode 393	Average Score: 30.47 	steps: 192349.00
Episode 394	Average Score: 30.10 	steps: 193349.00
Episode 395	Average Score: 32.03 	steps: 194236.00
Episode 396	Average Score: 33.96 	steps: 194949.00
Episode 397	Average Score: 33.97 	steps: 195949.00
Episode 398	Average Score: 31.35 	steps: 196880.00
Episode 399	Average Score: 30.18 	steps: 197880.00
Episode 400	Average Score: 32.40 	steps: 198693.00
Episode 400	Average Score: 32.40 	steps: 198693.00

Episode 401	Average Score: 33.89 	steps: 199630.00
Episode 402	Average Score: 33.56 	steps: 200630.00
Episode 403	Average Score: 33.15 	steps: 201630.00
Episode 404	Average Score: 33.48 	steps: 202630.00
Episode 405	Average Score: 35.42 	steps: 203603.00
Episode 406	Average Score: 36.74 	steps: 204272.00
Episode 407	Average Score: 37.40 	steps: 205272.00
Episode 408	Average Score: 36.83 	steps: 206272.00
Episode 409	Average Score: 38.79 	steps: 207143.00
Episode 410	Average Score: 40.81 	steps: 208020.00
Episode 411	Average Score: 41.00 	steps: 209020.00
Episode 412	Average Score: 40.81 	steps: 210020.00
Episode 413	Average Score: 40.37 	steps: 211020.00
Episode 414	Average Score: 40.04 	steps: 212020.00
Episode 415	Average Score: 40.78 	steps: 213020.00
Episode 416	Average Score: 39.67 	steps: 214020.00
Episode 417	Average Score: 43.31 	steps: 214554.00
Episode 418	Average Score: 43.40 	steps: 215554.00
Episode 419	Average Score: 40.49 	steps: 216207.00
Episode 420	Average Score: 40.51 	steps: 217207.00
Episode 421	Average Score: 41.82 	steps: 218207.00
Episode 422	Average Score: 42.05 	steps: 219207.00
Episode 423	Average Score: 45.32 	steps: 220207.00
Episode 424	Average Score: 45.08 	steps: 221207.00
Episode 425	Average Score: 44.26 	steps: 222207.00
Episode 426	Average Score: 43.26 	steps: 223207.00
Episode 427	Average Score: 42.06 	steps: 224207.00
Episode 428	Average Score: 42.48 	steps: 225207.00
Episode 429	Average Score: 42.10 	steps: 225684.00
Episode 430	Average Score: 41.29 	steps: 226684.00
